"ORSEE_code","trial_id","subject_nr","subject_parity","age","gender","GEB.est","svs_biospheric","svs_altruistic","svs_egoistic","svs_hedonic","EU_ETS","vege_Q1","vege_Q2","vege_Q3","offer_resp_time","trial_order","carbon","money","proenv_decision","decision_diff_resp","DT_Carbon","DT_Money","DT_Total","Rel_DT_Carbon","first_fix_Carbon","last_fix_Carbon","FixCount_Carbon","FixCount_Money","FixCount_Total","Rel_FixCount_Carbon","FixDuration_Carbon","FixDuration_Money","Rel_FixDuration_Carbon","MeanFixDuration","nb_transition"
7835,15,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,7488,17,65,23,0,3,3811.996,2077.992,5889.99,0.65,0,0,14,6,20,0.7,272.285428571429,346.332,0.44,294.4994,8
7835,16,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,4038,12,80,20,0,2,883.009000000001,2013.991,2897,0.3,0,0,5,7,12,0.42,176.6018,287.713,0.38,241.416666666667,6
7835,17,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,9897,22,80,23,1,3,2996.021,4493.044,7489.06,0.4,0,1,12,15,27,0.44,249.668416666666,299.536266666667,0.45,277.372777777778,11
7835,18,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,5309,1,95,23,1,3,1330.01,2480.025,3810.04,0.35,0,0,5,8,13,0.38,266.002,310.003125,0.46,293.079615384616,4
7835,19,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,3921,4,35,5,1,2,665.012,2048.999,2714.01,0.25,0,0,4,7,11,0.36,166.253,292.714142857143,0.36,246.728272727273,6
7835,2,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,3927,33,20,11,0,1,1481.996,949.99,2431.99,0.61,0,0,8,5,13,0.62,185.2495,189.998,0.49,187.075846153846,6
7835,20,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,3112,36,50,5,1,1,765.991,865.997,1631.99,0.47,0,0,4,3,7,0.57,191.49775,288.665666666667,0.4,233.141142857143,4
7835,21,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,3401,11,50,8,1,1,465.012,1846.015,2311.03,0.2,0,0,2,5,7,0.29,232.506,369.203,0.39,330.146714285714,4
7835,22,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,3862,14,65,5,1,1,1662.002,1250.022,2912.02,0.57,0,0,5,6,11,0.45,332.4004,208.337,0.61,264.729454545455,6
7835,23,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,2065,21,65,8,1,1,864.998,482.995,1347.99,0.64,0,1,4,2,6,0.67,216.2495,241.4975,0.47,224.6655,3
7835,24,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,6392,26,65,11,1,1,2143.975,2396.004,4539.98,0.47,0,1,8,9,17,0.47,267.996875,266.222666666667,0.5,267.057588235294,7
7835,25,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,1962,3,80,5,1,1,665.997,383.002,1049,0.63,0,1,2,2,4,0.5,332.9985,191.501,0.63,262.24975,3
7835,26,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,3553,34,80,8,1,1,1112.999,1498.024,2611.02,0.43,0,0,6,5,11,0.55,185.499833333333,299.6048,0.38,237.365727272727,6
7835,27,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,3578,7,80,11,1,1,967.014999999998,1513.011,2480.03,0.39,0,1,5,5,10,0.5,193.403,302.6022,0.39,248.0026,5
7835,28,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,11674,15,80,14,1,3,4493.003,5010.049,9503.05,0.47,0,1,12,16,28,0.43,374.416916666666,313.1280625,0.54,339.394714285714,11
7835,29,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,4624,23,95,8,1,1,1963.01,1263.003,3226.01,0.61,0,1,7,6,13,0.54,280.43,210.5005,0.57,248.154846153846,7
7835,3,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,3961,9,20,14,0,2,583,2214.003,2797,0.21,0,0,3,6,9,0.33,194.333333333333,369.0005,0.34,310.778111111111,4
7835,30,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,7552,25,95,11,1,1,2163.993,3698.012,5862.01,0.37,0,1,8,12,20,0.4,270.499125,308.167666666667,0.47,293.10025,7
7835,31,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,1945,2,95,14,1,1,714.01,517.018,1231.03,0.58,0,1,4,3,7,0.57,178.5025,172.339333333333,0.51,175.861142857143,3
7835,32,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,8605,31,95,17,1,2,4113.997,2327,6441,0.64,0,1,14,11,25,0.56,293.856928571429,211.545454545454,0.58,257.63988,9
7835,33,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,3592,8,110,11,1,1,1863.016,847.013,2710.03,0.69,0,0,5,5,10,0.5,372.6032,169.4026,0.69,271.0029,4
7835,34,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,2033,18,110,14,1,1,814.004,549.005,1363.01,0.6,0,0,2,4,6,0.33,407.002,137.25125,0.75,227.168166666667,4
7835,35,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,2705,19,110,17,1,1,881.996,996.992,1878.99,0.47,0,0,3,5,8,0.38,293.998666666667,199.3984,0.6,234.8735,4
7835,36,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,7799,28,110,20,1,2,2427.009,2746.966,5173.98,0.47,0,1,9,9,18,0.5,269.667666666667,305.218444444444,0.47,287.443055555556,9
7835,4,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,2864,16,20,17,0,1,1348.991,581.005,1930,0.7,0,0,5,4,9,0.56,269.7982,145.25125,0.65,214.444,4
7835,5,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,4550,24,35,11,0,2,1465.972,1730.969,3196.94,0.46,0,0,8,6,14,0.57,183.2465,288.494833333333,0.39,228.352928571429,8
7835,6,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,5374,29,35,14,1,2,1480,2497.997,3978,0.37,0,0,7,7,14,0.5,211.428571428571,356.856714285714,0.37,284.142642857143,4
7835,7,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,3356,5,35,17,0,1,533.006,1848,2381.01,0.22,0,0,3,5,8,0.38,177.668666666667,369.6,0.32,297.62575,4
7835,8,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,7816,32,35,20,0,2,1432.998,4807.011,6240.01,0.23,0,0,6,17,23,0.26,238.833,282.765352941176,0.46,271.304739130435,6
7835,9,13,"odd",23,"F",0.269,5.25,6,1.4,6.33333333333333,2,NA,NA,NA,7522,10,50,14,1,3,2795.007,3178.009,5973.02,0.47,0,0,9,8,17,0.53,310.556333333333,397.251125,0.44,351.353882352941,6
8014,1,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,995,33,20,8,1,1,865.012,0,865.01,1,1,1,3,0,3,1,288.337333333333,0,1,288.337333333333,0
8014,10,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,3231,1,50,17,1,1,1448.998,331.993,1780.99,0.81,1,1,6,2,8,0.75,241.499666666667,165.9965,0.59,222.623875,2
8014,11,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2345,18,50,20,1,1,1531.008,250.01,1781.02,0.86,1,1,6,2,8,0.75,255.168,125.005,0.67,222.62725,2
8014,12,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2502,20,50,23,1,1,1163.993,133.005,1297,0.9,1,1,4,1,5,0.8,290.99825,133.005,0.69,259.3996,2
8014,13,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,1882,23,65,17,1,1,830.977,115.993,946.97,0.88,1,1,4,1,5,0.8,207.74425,115.993,0.64,189.394,2
8014,14,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2552,10,65,20,1,1,1548.006,117.004,1665.01,0.93,1,1,4,1,5,0.8,387.0015,117.004,0.77,333.002,2
8014,15,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2528,6,65,23,1,1,932.007,465.996,1398,0.67,1,1,5,2,7,0.71,186.4014,232.998,0.44,199.714714285714,4
8014,16,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,1466,30,80,20,1,1,716.006,250.01,966.02,0.74,1,0,2,2,4,0.5,358.003,125.005,0.74,241.504,1
8014,17,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,982,13,80,23,1,1,298.995,115.994,414.99,0.72,1,0,1,1,2,0.5,298.995,115.994,0.72,207.4945,1
8014,18,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2393,34,95,23,1,1,1362.995,366.004,1729,0.79,1,0,3,2,5,0.6,454.331666666667,183.002,0.71,345.7998,1
8014,19,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,1232,35,35,5,1,1,732.006,117.005,849.01,0.86,1,1,2,1,3,0.67,366.003,117.005,0.76,283.003666666667,2
8014,2,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,3058,9,20,11,1,1,1328.984,134.004,1462.99,0.91,1,1,6,1,7,0.86,221.497333333333,134.004,0.62,208.998285714286,2
8014,20,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,811,8,50,5,1,1,531.994,0,531.99,1,1,1,2,0,2,1,265.997,0,1,265.997,0
8014,21,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,1836,29,50,8,1,1,431.987,433.012,865,0.5,1,0,2,2,4,0.5,215.9935,216.506,0.5,216.24975,3
8014,22,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,3378,2,65,5,1,1,1381.005,782.003,2163.01,0.64,1,1,5,3,8,0.62,276.201,260.667666666667,0.51,270.376,4
8014,23,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2157,15,65,8,1,1,1779.994,0,1779.99,1,1,1,5,0,5,1,355.9988,0,1,355.9988,0
8014,24,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,3844,22,65,11,1,1,2012.006,383.002,2395.01,0.84,1,0,6,2,8,0.75,335.334333333333,191.501,0.64,299.376,3
8014,25,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,803,36,80,5,1,1,183.002,0,183,1,1,1,1,0,1,1,183.002,0,1,183.002,0
8014,26,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2875,11,80,8,1,1,1515.008,514.982,2029.99,0.75,1,0,4,4,8,0.5,378.752,128.7455,0.75,253.74875,3
8014,27,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2179,26,80,11,1,1,966.003,133.005,1099.01,0.88,1,1,3,1,4,0.75,322.001,133.005,0.71,274.752,2
8014,28,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2304,4,80,14,1,1,1018.01,349.006,1367.02,0.74,1,1,4,3,7,0.57,254.5025,116.335333333333,0.69,195.288,4
8014,29,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2506,16,95,8,1,1,1198.015,0,1198.01,1,1,1,4,0,4,1,299.50375,0,1,299.50375,0
8014,3,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,1970,27,20,14,1,1,1281.011,182.003,1463.01,0.88,1,1,3,1,4,0.75,427.003666666667,182.003,0.7,365.7535,2
8014,30,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2740,21,95,11,1,1,1997.006,133.005,2130.01,0.94,1,1,5,1,6,0.83,399.4012,133.005,0.75,355.001833333333,2
8014,31,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,1249,31,95,14,1,1,815.002,0,815,1,1,1,1,0,1,1,815.002,0,1,815.002,0
8014,32,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,883,7,95,17,1,1,200,115.994,315.99,0.63,1,0,1,1,2,0.5,200,115.994,0.63,157.997,1
8014,33,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,1104,25,110,11,1,1,299.993,249.997,549.99,0.55,1,0,1,1,2,0.5,299.993,249.997,0.55,274.995,1
8014,34,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,4468,5,110,14,1,1,2262.014,348.007,2610.02,0.87,1,1,9,2,11,0.82,251.334888888889,174.0035,0.59,237.274636363636,4
8014,35,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,1114,14,110,17,1,1,316.006,150.003,466.01,0.68,1,0,2,1,3,0.67,158.003,150.003,0.51,155.336333333333,1
8014,36,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,987,19,110,20,1,1,482.01,133.005,615.02,0.78,1,0,2,1,3,0.67,241.005,133.005,0.64,205.005,1
8014,4,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,5240,3,20,17,1,1,2463.002,1248.013,3711.02,0.66,1,1,10,3,13,0.77,246.3002,416.004333333334,0.37,285.462692307692,4
8014,5,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2124,17,35,11,1,1,1082.994,0,1082.99,1,1,1,5,0,5,1,216.5988,0,1,216.5988,0
8014,6,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,939,24,35,14,1,1,333.004,167.002,500.01,0.67,1,0,1,1,2,0.5,333.004,167.002,0.67,250.003,1
8014,7,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2330,32,35,17,1,1,1365.018,0,1365.02,1,1,1,3,0,3,1,455.006,0,1,455.006,0
8014,8,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2618,12,35,20,1,1,1531.023,334.003,1865.03,0.82,1,0,6,2,8,0.75,255.1705,167.0015,0.6,233.12825,3
8014,9,8,"even",23,"M",1.916,7,6,0.2,4,2,5,7,6,2408,28,50,14,1,1,1714.024,165.005,1879.03,0.91,1,1,4,1,5,0.8,428.506,165.005,0.72,375.8058,2
8112,1,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,3048,15,20,8,1,1,633.011,1564.021,2197.03,0.29,0,0,2,5,7,0.29,316.5055,312.8042,0.5,313.861714285714,2
8112,10,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2217,11,50,17,1,1,683.009,949.006,1632.02,0.42,0,0,3,4,7,0.43,227.669666666667,237.2515,0.49,233.145,2
8112,11,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1925,31,50,20,1,1,433.011,883.007,1316.02,0.33,0,0,2,4,6,0.33,216.5055,220.75175,0.5,219.336333333333,2
8112,12,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1912,22,50,23,1,1,715.008,584.001,1299.01,0.55,0,1,2,3,5,0.4,357.504,194.667,0.65,259.8018,1
8112,13,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1883,23,65,17,1,1,665,647.988,1312.99,0.51,0,1,3,3,6,0.5,221.666666666667,215.996,0.51,218.831333333333,1
8112,14,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,4431,5,65,20,1,1,2181.989,1329.971,3511.96,0.62,0,0,5,4,9,0.56,436.3978,332.49275,0.57,390.217777777778,2
8112,15,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,3001,12,65,23,1,1,1429.977,402.009,1831.99,0.78,0,0,7,3,10,0.7,204.282428571429,134.003,0.6,183.1986,2
8112,16,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2106,28,80,20,1,1,499.994,749.978,1249.97,0.4,0,0,2,4,6,0.33,249.997,187.4945,0.57,208.328666666667,2
8112,17,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1952,36,80,23,1,1,481.997,364.992,846.99,0.57,0,0,2,2,4,0.5,240.9985,182.496,0.57,211.74725,2
8112,18,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,4067,16,95,23,1,1,682.01,2177,2859.01,0.24,0,1,4,8,12,0.33,170.5025,272.125,0.39,238.250833333333,1
8112,19,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2472,13,35,5,1,1,916.006,749.004,1665.01,0.55,0,0,4,3,7,0.57,229.0015,249.668,0.48,237.858571428571,2
8112,2,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1121,6,20,11,1,1,0,763.994,763.99,0,0,0,0,3,3,0,0,254.664666666667,0,254.664666666667,0
8112,20,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,4056,1,50,5,1,1,1813.005,1030.99,2844,0.64,0,0,7,5,12,0.58,259.000714285714,206.198,0.56,236.999583333333,4
8112,21,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2812,26,50,8,1,1,766.989,1367.002,2133.99,0.36,0,1,4,4,8,0.5,191.74725,341.7505,0.36,266.748875,1
8112,22,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2190,9,65,5,1,1,1199.002,433.984,1632.99,0.73,0,1,4,2,6,0.67,299.7505,216.992,0.58,272.164333333333,1
8112,23,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2448,34,65,8,1,1,950.003,933.006,1883.01,0.5,0,0,5,3,8,0.62,190.0006,311.002,0.38,235.376125,2
8112,24,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2338,19,65,11,1,1,916.993,580.992,1497.99,0.61,0,0,3,2,5,0.6,305.664333333333,290.496,0.51,299.597,2
8112,25,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,5369,14,80,5,1,1,1447.999,2944.999,4393,0.33,1,0,6,8,14,0.43,241.333166666667,368.124875,0.4,313.785571428571,3
8112,26,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2848,2,80,8,1,1,765.005,616.001,1381.01,0.55,0,0,4,3,7,0.57,191.25125,205.333666666667,0.48,197.286571428571,2
8112,27,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2943,27,80,11,1,1,649.998,1497.998,2148,0.3,0,0,3,6,9,0.33,216.666,249.666333333333,0.46,238.666222222222,2
8112,28,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1761,8,80,14,1,1,199.987,416,615.99,0.32,0,1,1,1,2,0.5,199.987,416,0.32,307.9935,1
8112,29,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1544,32,95,8,1,1,365.99,599.001,964.99,0.38,0,1,2,2,4,0.5,182.995,299.5005,0.38,241.24775,1
8112,3,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1967,30,20,14,1,1,498.995,799.002,1298,0.38,0,0,2,4,6,0.33,249.4975,199.7505,0.56,216.332833333333,2
8112,30,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1952,21,95,11,1,1,616.998,714.008,1331.01,0.46,0,1,3,3,6,0.5,205.666,238.002666666667,0.46,221.834333333333,1
8112,31,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2798,17,95,14,1,1,1048.986,697.983,1746.97,0.6,0,0,4,4,8,0.5,262.2465,174.49575,0.6,218.371125,2
8112,32,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1384,3,95,17,1,1,615.002,265.997,881,0.7,0,1,2,1,3,0.67,307.501,265.997,0.54,293.666333333333,1
8112,33,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1380,25,110,11,1,1,416.001,298.983,714.98,0.58,0,1,2,2,4,0.5,208.0005,149.4915,0.58,178.746,1
8112,34,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1183,7,110,14,1,1,400,317.004,717,0.56,0,1,2,2,4,0.5,200,158.502,0.56,179.251,1
8112,35,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1931,33,110,17,1,1,400.998,882.01,1283.01,0.31,0,1,2,3,5,0.4,200.499,294.003333333333,0.41,256.6016,1
8112,36,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2579,24,110,20,1,1,1231.002,698.996,1930,0.64,0,1,4,3,7,0.57,307.7505,232.998666666667,0.57,275.714,1
8112,4,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1635,10,20,17,1,1,567.002,548.979,1115.98,0.51,0,0,2,3,5,0.4,283.501,182.993,0.61,223.1962,2
8112,5,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1746,35,35,11,1,1,700.007,432,1132.01,0.62,0,1,3,1,4,0.75,233.335666666667,432,0.35,283.00175,1
8112,6,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,2570,20,35,14,1,1,1132.006,833.996,1966,0.58,0,0,4,3,7,0.57,283.0015,277.998666666667,0.5,280.857428571429,2
8112,7,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1787,18,35,17,1,1,516.007,583.003,1099.01,0.47,0,1,1,3,4,0.25,516.007,194.334333333333,0.73,274.7525,1
8112,8,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,3250,4,35,20,1,1,1046.975,1281.01,2327.98,0.45,0,0,7,4,11,0.64,149.567857142857,320.2525,0.32,211.635,2
8112,9,11,"odd",24,"F",1.488,7,6.5,3.2,5.33333333333333,2,NA,NA,NA,1814,29,50,14,1,1,283.993,1063.002,1346.99,0.21,0,1,2,3,5,0.4,141.9965,354.334,0.29,269.399,1
8121,1,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,3020,28,20,8,1,2,583.999,880.998,1465,0.4,1,0,4,5,9,0.44,145.99975,176.1996,0.45,162.777444444444,3
8121,10,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,809,36,50,17,1,1,233.997,0,234,1,1,1,1,0,1,1,233.997,0,1,233.997,0
8121,11,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1754,15,50,20,1,1,432.998,365.99,798.99,0.54,1,0,2,2,4,0.5,216.499,182.995,0.54,199.747,3
8121,12,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,6726,8,50,23,0,3,3111.002,1546.021,4657.02,0.67,1,0,12,6,18,0.67,259.250166666667,257.670166666667,0.5,258.7235,5
8121,13,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,4274,10,65,17,1,1,1647.013,1331.994,2979.01,0.55,1,0,7,6,13,0.54,235.287571428571,221.999,0.51,229.154384615384,5
8121,14,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,3818,3,65,20,1,2,2079.972,581.005000000001,2660.98,0.78,1,0,6,2,8,0.75,346.662,290.502500000001,0.54,332.622125,3
8121,15,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,2708,32,65,23,1,2,1713.986,184,1897.99,0.9,1,1,7,1,8,0.88,244.855142857143,184,0.57,237.24825,2
8121,16,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,3040,19,80,20,1,2,898.995,683.008,1582,0.57,1,1,5,3,8,0.62,179.799,227.669333333333,0.44,197.750375,4
8121,17,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1759,13,80,23,1,1,914.995,198.989,1113.98,0.82,1,1,4,1,5,0.8,228.74875,198.989,0.53,222.7968,2
8121,18,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,3686,26,95,23,1,1,1247.973,1282.01,2529.98,0.49,1,0,5,5,10,0.5,249.5946,256.402,0.49,252.9983,3
8121,19,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,2193,29,35,5,1,1,816.012,601.011,1417.02,0.58,1,0,4,3,7,0.57,204.003,200.337,0.5,202.431857142857,3
8121,2,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,3107,5,20,11,1,2,1149.005,831.987,1980.99,0.58,1,1,6,4,10,0.6,191.500833333333,207.99675,0.48,198.0992,4
8121,20,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,2423,6,50,5,1,1,548.991,1099.995,1648.99,0.33,1,0,3,4,7,0.43,182.997,274.99875,0.4,235.569428571429,3
8121,21,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,2126,24,50,8,1,1,748.02,249.997,998.02,0.75,1,0,5,2,7,0.71,149.604,124.9985,0.54,142.573857142857,3
8121,22,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,2353,35,65,5,1,1,929.997,149.99,1079.99,0.86,1,1,5,1,6,0.83,185.9994,149.99,0.55,179.997833333333,2
8121,23,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1400,17,65,8,1,1,565.006,0,565.01,1,1,1,3,0,3,1,188.335333333333,0,1,188.335333333333,0
8121,24,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,999,11,65,11,1,1,350.989,0,350.99,1,1,1,2,0,2,1,175.4945,0,1,175.4945,0
8121,25,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1658,27,80,5,1,1,950.015,132.992,1083.01,0.88,1,1,5,1,6,0.83,190.003,132.992,0.59,180.501166666667,2
8121,26,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1693,2,80,8,1,1,248.998,181.991,430.99,0.58,1,0,1,1,2,0.5,248.998,181.991,0.58,215.4945,1
8121,27,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,2507,23,80,11,1,1,898.023,450.01,1348.03,0.67,1,1,4,2,6,0.67,224.50575,225.005,0.5,224.672166666667,4
8121,28,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,3097,34,80,14,1,1,1148.98,400,1548.98,0.74,1,0,5,3,8,0.62,229.796,133.333333333333,0.63,193.6225,3
8121,29,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1728,16,95,8,1,1,416.985,483.993,900.98,0.46,1,0,2,4,6,0.33,208.4925,120.99825,0.63,150.163,3
8121,3,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,6817,20,20,14,0,3,2729.984,2063.001,4792.99,0.57,1,1,11,10,21,0.52,248.180363636364,206.3001,0.55,228.237380952381,8
